Chemistry and Technology}, McGraw-Hill, 1926, Vol. II, p. 315.

Description: Thermal conductivity in hectoergs per cm$^{2}$ per sec
per (degrees Centigrade per cm) vs. air pressure in mm of mercury for
quartz powder of average grain diameter .09 mm.

Reference Relation: $y=k_{1}\log (x+k_{2}) +k_{3}$

Comments: The reference relation leaves clear lack of fit in the first
five points; residuals for the other four look fine.

              ---------------------------------------------

Case 43c

    x      y
  0.2    2.0  
  0.5    5.0  
  1.0    8.8  
  2.0   15.1  
  5.0   28.5  
 10.0   43.9  
 20.0   66.0  
 50.0   88.0  
100.0  105.0 
200.0  113.0 
400.0  121.0 
700.0  128.0 

Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. II, p. 315.

Description: Thermal conductivity in hectoergs per cm$^{2}$ per sec
per (degrees Centigrade per cm) vs. air pressure in mm of mercury for
emery powder of average grain diameter .11 mm.

Reference Relation: $y=k_{1}\log (x+k_{2}) +k_{3}$

Comments: The reference relation leaves clear cubic lack of fit.

              ---------------------------------------------

Case 44

     x       y
0.0166  0.0799  
0.0358  0.1350  
0.0764  0.2260  
0.1200  0.2880  
0.1600  0.3790  
0.3420  0.5540     
0.5280  0.6880 
0.7120  0.8430 

Source: {\em Transactions of the Faraday Society}, Vol. XLI, 1945,
``The Dyeing of Cellulose with Direct Dyes. Part II. The Absorption of
Chyrsophenine by Cellulose Sheet,'' Hector F. Willis, John O.
Warwicker, H. Alan Standing and Alexander R. Urquhart, pp. 512--514.

Description: Absorption of chyrsophenine by cellulose at
97.5$^{\circ}$ Centigrade in the presence of sodium sulphate at 4
gm/l; $x$ is concentration in gm/l; $y$ is dye absorbed in gm/100gm.

Reference Relation: $y=k_{1}x^{k_{2}}$

Comments: The reference relation leaves clear lack of fit.

              ---------------------------------------------

Case 45

         x     y
.010389000   100  
.007036667   150  
.005427500   200  
.004504000   250  
.003913333   300  
.003500000   350  
.003208750   400  
.002991111   450  
.002822000   500  
.002680000   550  
.002562500   600  
.002463846   650  
.002381429   700     
.002312000   750     
.002250000   800 
.002194706   850 
.002144444   900 
.002101053   950 
.002060000  1000 

Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. III, p. 9.

Description: Pressure in atmospheres for an enclosed mass of air vs.
volume of the air at a constant temperature of 15.7$^{\circ}$
Centigrade.  Volume would be 1 at 0$^{\circ}$ and 1 atmosphere.
Compare with Case 1.

Reference Relation: $xy=k_{1}y^{2}+k_{2}y+k_{3}$

Comments: The source gives pressure and the product of pressure and
volume.  I converted back to the presumed original data.

              ---------------------------------------------

Case 46a

    x        y
-95.0   0.0022  
-90.0   0.0052  
-85.0   0.0117  
-80.0   0.0251  
-75.0   0.0513  
-70.0   0.1020  
-65.0   0.1920  
-60.0   0.3570  
-55.0   0.6280  
-50.0   1.0900  
-45.0   1.8300  
-40.0   2.9800  
-35.0   4.7700     
-30.0   7.4500     
-25.0  11.4000 
-20.0  17.1000 
-15.0  25.2000 
-10.0  36.6000 
 -7.3  44.4000 

Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. III, p. 201.

Description: Vapor pressure of bromine in mm of mercury vs.
temperature in Centrigrade.

Reference Relation: $\log y =k_{1}/(x+273.1)+k_{2}$

              ---------------------------------------------

Case 46b

     x         y
 -50.0  3.70e-05  
 -40.0  1.90e-04  
 -30.0  8.00e-04  
 -20.0  3.00e-03  
 -10.0  9.90e-03  
   0.0  2.99e-02  
  10.0  8.08e-02  
  20.0  2.02e-01  
  30.0  4.71e-01  
  40.0  1.03e+00  
  50.0  2.16e+00  
  60.0  4.31e+00  
  70.0  8.22e+00 
  80.0  1.51e+01 
  90.0  2.68e+01 
 100.0  4.55e+01 
 110.0  7.49e+01 
 114.5  9.01e+01 

Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. III, p. 201.

Description: Vapor pressure of iodine in mm of mercury vs. Centigrade
temperature.

Reference Relation: $\log y =k_{1}/(x+273.1)+k_{2}$

              ---------------------------------------------

Case 47

    x       y
 0.40   11.32  
 0.60   15.20  
 1.28   29.42  
 1.34   38.65  
 1.94   47.14  
 2.70   57.00  
 3.60   74.35  
 9.70  144.60     
22.80  171.20 
36.00  190.70 
79.00  228.00 

Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. III, p. 250.

Description: Adsorption of argon by wood charcoal at 145$^{\circ}$
Kelvin; $x$ is pressure in cm of mercury; $y$ is amount absorbed in
cm$^{3}$ per 2.964 gm at temperature and pressure reduced to 0 degrees
and 760 mm.

Reference Relation: $y=k_{1}x^{k_{2}}$

Comments: A log-log plot shows clear lack of fit in the reference
relation.

              ---------------------------------------------

Case 48

      x       y
  21.43  199.40  
 -22.80  178.80  
 -70.00  156.40  
-102.60  139.20  
-184.35   91.85  
-198.00   81.54     
-252.93   35.03 
-258.10   29.46 

Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. V, p. 2.

Description: Viscosity of helium in micropoises vs. Centigrade
temperature.

Reference Relation: $y=k_{1}(x+273.1)^{.647}$

              ---------------------------------------------

Case 49

   x       y
2440  0.0020  
2522  0.0059  
2800  0.3900  
3136  30.0000  
2738  0.1510  
2825  0.5200  
2825  0.5900  
2875  1.0100  
2875  1.1400   
2925  1.7300   
2925  2.3300 
2930  1.8400 
2930  2.4500 

Source: {\em Physical Review}, Vol. II, 1913, ``The Vapor Pressure of
Metallic Tungsten,'' Irving Langmuir, p. 329.

Description: Rate of evaporation of heated tungsten in gm/cm$^{2}$/sec
vs. absolute temperature.

Reference Relation: $14\log x + \log y =k_{1}/x+k_{2}$

Comments: A regression of $\log y$ on $\log x$ and $1/x$ shows that
the latter is highly insignificant.

              ---------------------------------------------

Case 50

   x     y
0.01  1670  
0.02  1355  
0.03  1155  
0.04  1000  
0.05   893  
0.06   820  
0.07   770  
0.08   735  
0.09   695  
0.10   663 
0.11   629  
0.12   610  
0.13   591  
0.14   571     
0.15   552 
0.16   538 
0.17   523 
0.18   511 
0.19   500 
0.20   485 

Source: {\em Physical Review}, Vol. II, 1913, ``Thermal Conductivity
of Air at Low Pressures,'' A. Trowbridge, p. 61.

Description: Slope of a line relating temperature rise and the square
of the current in a heating element vs. pressure in mm of mercury.

Reference Relation: $1/y^{2}=k_{1}x+k_{2}$

Comments: The relation $1/y^{2.25}=k_{1}x+k_{2}$ fits much better.

              ---------------------------------------------

Case 51

      x            y
0.01600  0.010636592  
0.00920  0.009233867  
0.00760  0.008961690  
0.00740  0.008786412  
0.00520  0.007962630 
0.00486  0.007942748 
0.00320  0.007056883 
0.00250  0.006999271 

Source: {\em Physical Review}, Vol. II, 1913, ``Thermal Conductivity
of Air at Low Pressures,'' A. Trowbridge, p. 63.

Description: Current in unspecified units required to raise
temperature by a set amount vs. pressure in mm of mercury.

Reference Relation: $y^{4}=k_{1}x+k_{2}$

Comments: The source tabulates $y^{4}$; I converted back to the
presumed original data.

              ---------------------------------------------

Case 52

    x      y
100.0   3.47  
 50.0   5.62  
 25.0   8.72  
 15.0  11.50  
 10.0  14.74  
  6.0  19.72  
  3.5  25.50 
   
Source: {\em Physical Review}, Vol. XXXII, 1911, ``Measurements of the
Rate of Decay of Gas Phosphorescence,'' C. C. Trowbridge, p. 136.

Description: Time in seconds, $y$, for phosphorescent nitrogen to
decay to various given intensities, $x$, after excitation.

Reference Relation: $y=k_{1}/x^{.5}+k_{2}$

Comments: The source notes possible lack of fit in the reference
relation.

              ---------------------------------------------

Case 53

    x       y
0.323  4567.0  
0.257  2200.0  
0.192   902.0  
0.144   364.0  
0.106   173.0 
0.080    63.3 

Source: {\em Physical Review}, Vol. XXXII, 1911, ``Measurements of the
Rate of Decay of Gas Phosphorescence,'' C. C. Trowbridge, p. 142.

Description: Intensity vs. initial gas pressure in mm of mercury.

Reference Relation: $y=kx^{3}$

Comments: The reference relation shows strong lack of fit.  The
relation $y=k_{1}x^{3.2}+k_{2}$ fits much better.

              ---------------------------------------------

Case 54

 x        y
 0    4.579  
10    9.210  
20   17.539  
30   31.834  
40   55.341  
50   92.540  
60  149.350  
70  233.610  
80  355.100 
90  525.800 
   
Source: {\em Physical Review}, Vol. XXXII, 1911, ``A New Formula for
the Vapor Tension of Water between 0$^{\circ}$ and 200$^{\circ}$C,''
K. E. Guthe and A. G. Worthing, p. 227.

Description: Pressure in mm of mercury vs. Centigrade temperature.

Reference Relation: $\log y =k_{1}/(x+273.1)^{1.2808}+k_{2}$

Comments: The source calls this an empirical formula but also claims
it is better and simpler than previous formulas.  The data is {\em
extremely} precise.

              ---------------------------------------------

Case 55

        x          y
0.0000313  7.384e-10  
0.0000358  6.864e-10  
0.0000386  6.142e-10  
0.0000755  5.605e-10  
0.0000967  5.490e-10  
0.0000979  5.496e-10  
0.0001004  5.483e-10  
0.0001006  5.482e-10  
0.0001016  5.458e-10  
0.0001084  5.448e-10  
0.0001109  5.448e-10  
0.0001281  5.349e-10  
0.0001521  5.293e-10  
0.0001730  5.257e-10  
0.0001954  5.208e-10  
0.0002205  5.143e-10  
0.0002234  5.145e-10  
0.0002481  5.143e-10 
0.0002562  5.139e-10 
0.0002815  5.102e-10 
0.0002985  5.107e-10 
0.0003166  5.065e-10 
0.0003344  5.042e-10 
0.0003329  5.096e-10 
0.0003393  5.061e-10 
0.0003712  5.027e-10 
0.0003876  5.050e-10 
0.0004297  4.989e-10 
0.0004447  5.046e-10 
0.0005315  4.980e-10 
0.0006047  5.060e-10 
0.0006104  5.033e-10 
0.0006581  4.911e-10 

Source: {\em Physical Review}, Vol. XXXII, 1911, ``The Isolation of an
Ion, A Precision Measurement of its Charge, and the Correction of
Stoke's Law,'' R. A. Millikan, p. 384.

Description: $e_{1}$, apparently an amount of charge, vs. radius in
cm, presumably of an oil drop.

Reference Relation: $y^{2/3}=k_{1}/x+k_{2}$

Comments: Millikan comments that the first two points are not
particularly reliable.  The reference relation shows clear lack of fit
which can be alleviated somewhat by using $1/x^{.7}$ in place of
$1/x$.

              ---------------------------------------------

Case 56a

   x         y
1000  3.24e-15  
1100  4.09e-13  
1200  2.33e-11  
1300  7.36e-10  
1400  1.41e-08  
1500  1.91e-07  
1600  1.89e-06  
1700  1.38e-05  
1800  8.32e-05  
1900  4.14e-04  
2000  1.74e-03  
2100  6.61e-03  
2200  2.14e-02 
2300  6.58e-02 
2400  1.81e-01 
2500  4.62e-01 
   
Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. VI, p. 55.

Description: Emission of electrons from heated molybdenum in
amps/cm$^{2}$ vs. absolute temperature.

Reference Relation: $y=k_{1}x^{2}e^{-k_{2}/x}$

Comments: The reference relation is Richardson's equation.

              ---------------------------------------------

Case 56b

   x         y
1000  1.95e-13  
1100  1.71e-11  
1200  7.21e-10  
1300  1.73e-08  
1400  1.23e-07  
1500  2.89e-06  
1600  2.44e-05  
1700  1.51e-04  
1800  7.94e-04  
1900  3.61e-03  
2000  1.38e-02  
2100  4.62e-02  
2200  1.41e-01 
2300  3.92e-01 
2400  1.00e+00 
2500  2.38e+00 
   
Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. VI, p. 55.

Description: Emission of electrons from heated tantulum in
amps/cm$^{2}$ vs. absolute temperature.

Reference Relation: $y=k_{1}x^{2}e^{-k_{2}/x}$

Comments: The reference relation is Richardson's equation.

              ---------------------------------------------

Case 56c

   x         y
1000  1.07e-15  
1100  1.52e-13  
1200  9.73e-12  
1300  3.21e-10  
1400  6.62e-09  
1500  9.14e-08  
1600  9.27e-07  
1700  7.08e-06  
1800  4.47e-05  
1900  2.28e-04  
2000  1.00e-03  
2100  3.93e-03  
2200  1.33e-02 
2300  4.07e-02 
2400  1.16e-01 
2500  2.98e-01 
   
Source: National Research Council of the United States of America,
{\em International Critical Tables of Numerical Data: Physics,
Chemistry and Technology}, McGraw-Hill, 1926, Vol. VI, p. 55.

Description: Emission of electrons from heated tungsten in
amps/cm$^{2}$ vs. absolute temperature.

Reference Relation: $y=k_{1}x^{2}e^{-k_{2}/x}$

Comments: The reference relation is Richardson's equation.

              ---------------------------------------------

Case 58

      x        y
.002293   0.1929  
.002170   0.1995  
.001846   0.2404  
.001746   0.2970  
.001461   0.4190  
.001382   0.4370  
.001369   0.4810  
.001326   0.4740  
.001308   0.5180  
.001369   0.3790  
.001077   0.6000  
.000906   0.9340  
.000898   0.9340  
.000757   1.3650  
.000719   1.5240  
.000696   1.5660  
.000679   1.7180  
.000674   1.6530  
.000653   1.7480  
.000637   1.9160  
.000608   2.1690  
.000604   2.0880  
.000585   2.2700  
.000580   2.1890  
.000560   2.2960  
.000541   2.4500  
.000541   2.7000  
.000522   2.5600
.000505   2.8600
.000492   3.3600
.000466   3.4700
.000461   3.7500
.000453   3.6500
.000449   3.5900
.000433   4.1000
.000432   3.8600
.000427   4.1800
.000426   3.9600
.000417   4.1800
.000416   4.5600
.000407   4.5100
.000393   4.8600
.000385   4.9700
.000385   5.4000
.000382   4.5200
.000373   5.4500
.000368   5.4900
.000355   5.5200
.000350   5.8800
.000346   6.1000
.000346   6.6700
.000339   6.6300
.000335   6.7200
.000334   6.7900
.000704   1.4920
.000571   2.3350
.000562   2.2050
.000518   2.8540
.000502   2.9840
.000490   3.0810
.000473   3.3100
.000413   4.4400
.000378   5.5200
.000370   6.0300
.000361   6.2600
.000351   6.5200
.000327   8.1700
.000317   8.6900
.000303   9.6300
.000287  11.0300
.000274  10.8600
.000273  13.2600
.000238  15.1800
.000238  15.7900
.000218  18.4900
.000213  17.9600
.000210  20.2400
.000192  23.2200
.000191  27.6400
.000162  34.7600

Source: {\em Physical Review}, Vol. XXXIII, 1911, ``The Terminal
Velocity of Small Spheres in Air at Reduced Pressures,'' L. W.
McKeehan, p. 169.

Description: Reciprocal velocity in sec/cm vs. radius of spheres in
units of $10^{-4}$ cm.

Reference Relation: $1/y=k_{1}x+k_{2}x^{2}$

Comments: The reference relation leaves patterned residuals.  The
simple formula $y=k/x^{2}$ fits well and the relation
$1/y=k_{1}x^{2}+k_{2}x^{3}$ is even better.

              ---------------------------------------------

Case 59

     x       y
101.66  0.0139  
101.66  0.0138  
 83.30  0.0154  
 59.16  0.0227  
 39.10  0.0344  
 26.18  0.0517  
 14.29  0.0945 
